XCen,YCen,Depth
426456.052,569086.883,0.001
426456.052,569091.883,0.062
426456.052,569106.883,0.000
426456.052,569111.883,0.000
426456.052,569116.883,0.000
426456.052,569121.883,0.000
426456.052,569126.883,0.000
426456.052,569131.883,0.002
426456.052,569136.883,0.025
426456.052,569141.883,0.029
426456.052,569146.883,0.030
426456.052,569151.883,0.035
426456.052,569156.883,0.025
426456.052,569161.883,0.020
426456.052,569166.883,0.014
426456.052,569171.883,0.010
426456.052,569176.883,0.007
426456.052,569181.883,0.005
426456.052,569186.883,0.003
426456.052,569191.883,0.002
426456.052,569196.883,0.004
426456.052,569201.883,0.004
426456.052,569206.883,0.003
426456.052,569211.883,0.003
426456.052,569216.883,0.003
426456.052,569221.883,0.004
426456.052,569226.883,0.005
426456.052,569231.883,0.005
426456.052,569236.883,0.006
426456.052,569241.883,0.007
426456.052,569246.883,0.007
426456.052,569251.883,0.008
426456.052,569256.883,0.008
426456.052,569261.883,0.008
426456.052,569266.883,0.008
426456.052,569271.883,0.008
426456.052,569276.883,0.008
426456.052,569281.883,0.008
426456.052,569286.883,0.008
426456.052,569291.883,0.008
426456.052,569296.883,0.008
426456.052,569301.883,0.008
426456.052,569306.883,0.008
426456.052,569311.883,0.009
426456.052,569316.883,0.009
426456.052,569321.883,0.008
426456.052,569326.883,0.029
426456.052,569331.883,0.078
426456.052,569336.883,0.128
426456.052,569341.883,0.148
426456.052,569346.883,0.088
426456.052,569351.883,0.028
426456.052,569356.883,0.000
426456.052,569361.883,0.000
426456.052,569366.883,0.000
426461.052,568321.883,0.000
426461.052,568326.883,0.000
426461.052,568331.883,0.000
426461.052,568336.883,0.000
426461.052,568341.883,0.000
426461.052,568351.883,0.000
426461.052,568356.883,0.000
426461.052,568361.883,0.000
426461.052,568366.883,0.000
426461.052,568371.883,0.000
426461.052,568376.883,0.000
426461.052,568381.883,0.000
426461.052,568396.883,0.000
426461.052,568401.883,0.000
426461.052,568406.883,0.000
426461.052,568411.883,0.000
426461.052,568416.883,0.000
426461.052,568421.883,0.000
426461.052,568426.883,0.000
426461.052,568431.883,0.000
426461.052,568436.883,0.000
426461.052,568441.883,0.000
426461.052,568446.883,0.000
426461.052,568451.883,0.000
426461.052,568456.883,0.000
426461.052,568461.883,0.000
426461.052,568466.883,0.000
426461.052,568471.883,0.000
426461.052,568476.883,0.000
426461.052,568481.883,0.000
426461.052,568486.883,0.000
426461.052,568491.883,0.000
426461.052,568496.883,0.000
426461.052,568501.883,0.000
426461.052,568506.883,0.000
426461.052,568511.883,0.000
426461.052,568516.883,0.000
426461.052,568521.883,0.000
426461.052,568526.883,0.000
426461.052,568531.883,0.000
426461.052,568536.883,0.000
426461.052,568541.883,0.000
426461.052,568546.883,0.000
426461.052,568551.883,0.000
426461.052,568556.883,0.000
426461.052,568561.883,0.000
426461.052,568566.883,0.000
426461.052,568571.883,0.000
426461.052,568576.883,0.000
426461.052,568581.883,0.000
426461.052,568586.883,0.000
426461.052,568591.883,0.000
426461.052,568596.883,0.000
426461.052,568601.883,0.000
426461.052,568606.883,0.000
426461.052,568611.883,0.000
426461.052,568616.883,0.000
426461.052,568621.883,0.000
426461.052,568626.883,0.000
426461.052,568631.883,0.000
426461.052,568636.883,0.000
426461.052,568641.883,0.000
426461.052,568646.883,0.000
426461.052,568651.883,0.001
426461.052,568656.883,0.001
426461.052,568661.883,0.001
426461.052,568666.883,0.001
426461.052,568671.883,0.001
426461.052,568676.883,0.001
426461.052,568691.883,0.001
426461.052,568696.883,0.001
426461.052,568701.883,0.014
426461.052,568706.883,0.044
426461.052,568711.883,0.084
426461.052,568716.883,0.114
426461.052,568721.883,0.164
426461.052,568726.883,0.154
426461.052,568746.883,0.000
426461.052,568751.883,0.000
426461.052,568756.883,0.000
426461.052,568761.883,0.000
426461.052,568776.883,0.000
426461.052,568781.883,0.000
426461.052,568786.883,0.000
426461.052,568791.883,0.000
426461.052,568796.883,0.000
426461.052,568801.883,0.001
426461.052,568806.883,0.001
426461.052,568811.883,0.001
426461.052,568816.883,0.001
426461.052,568821.883,0.001
426461.052,568826.883,0.001
426461.052,568831.883,0.001
426461.052,568836.883,0.001
426461.052,568841.883,0.001
426461.052,568846.883,0.001
426461.052,568856.883,0.001
426461.052,568861.883,0.001
426461.052,568866.883,0.001
426461.052,568871.883,0.000
426461.052,568876.883,0.000
426461.052,568881.883,0.000
426461.052,568886.883,0.124
426461.052,568891.883,0.354
426461.052,568896.883,0.404
426461.052,568901.883,0.424
426461.052,568906.883,0.344
426461.052,568911.883,0.264
426461.052,568916.883,0.184
426461.052,568921.883,0.054
426461.052,568926.883,0.000
426461.052,568931.883,0.000
426461.052,568936.883,0.000
426461.052,568941.883,0.001
426461.052,568946.883,0.001
426461.052,568951.883,0.000
426461.052,568956.883,0.001
426461.052,568971.883,0.000
426461.052,568976.883,0.000
426461.052,568981.883,0.000
426461.052,568986.883,1.030
426461.052,568991.883,1.100
426461.052,568996.883,1.150
426461.052,569011.883,1.260
426461.052,569016.883,1.300
426461.052,569021.883,1.340
426461.052,569026.883,1.400
426461.052,569031.883,1.510
426461.052,569036.883,1.620
426461.052,569041.883,1.730
426461.052,569046.883,0.032
426461.052,569051.883,0.019
426461.052,569056.883,0.013
426461.052,569061.883,0.015
426461.052,569066.883,0.000
426461.052,569071.883,0.000
426461.052,569076.883,0.000
426461.052,569081.883,0.000
426461.052,569086.883,0.000
426461.052,569091.883,0.000
426461.052,569096.883,0.000
426461.052,569101.883,0.000
426461.052,569106.883,0.000
426461.052,569131.883,0.003
426461.052,569136.883,0.004
426461.052,569141.883,0.009
426461.052,569146.883,0.017
426461.052,569151.883,0.012
426461.052,569156.883,0.009
426461.052,569161.883,0.010
426461.052,569196.883,0.005
426461.052,569201.883,0.004
426461.052,569206.883,0.003
426461.052,569211.883,0.002
426461.052,569216.883,0.003
426461.052,569221.883,0.004
426461.052,569226.883,0.005
426461.052,569231.883,0.006
426461.052,569236.883,0.007
426461.052,569241.883,0.007
426461.052,569246.883,0.008
426461.052,569251.883,0.008
426461.052,569256.883,0.008
426461.052,569261.883,0.008
426461.052,569266.883,0.008
426461.052,569271.883,0.008
426461.052,569276.883,0.008
426461.052,569281.883,0.008
426461.052,569286.883,0.008
426461.052,569291.883,0.008
426461.052,569296.883,0.008
426461.052,569301.883,0.008
426461.052,569306.883,0.008
426461.052,569311.883,0.008
426461.052,569316.883,0.008
426461.052,569321.883,0.008
426461.052,569326.883,0.008
426461.052,569331.883,0.048
426461.052,569336.883,0.098
426461.052,569341.883,0.108
426461.052,569346.883,0.048
426461.052,569351.883,0.000
426461.052,569356.883,0.000
426461.052,569361.883,0.000
426461.052,569366.883,0.000
426466.052,568321.883,0.000
426466.052,568326.883,0.000
426466.052,568331.883,0.000
426466.052,568336.883,0.000
426466.052,568351.883,0.000
426466.052,568356.883,0.000
426466.052,568361.883,0.000
426466.052,568366.883,0.000
426466.052,568371.883,0.000
426466.052,568376.883,0.000
426466.052,568381.883,0.000
426466.052,568386.883,0.000
426466.052,568391.883,0.000
426466.052,568401.883,0.000
426466.052,568406.883,0.000
426466.052,568411.883,0.000
426466.052,568416.883,0.000
426466.052,568421.883,0.000
426466.052,568426.883,0.000
426466.052,568431.883,0.000
426466.052,568436.883,0.000
426466.052,568441.883,0.000
426466.052,568446.883,0.000
426466.052,568451.883,0.000
426466.052,568456.883,0.000
426466.052,568461.883,0.000
426466.052,568466.883,0.000
426466.052,568471.883,0.000
426466.052,568476.883,0.000
426466.052,568481.883,0.000
426466.052,568486.883,0.000
426466.052,568491.883,0.000
426466.052,568496.883,0.000
426466.052,568501.883,0.000
426466.052,568506.883,0.000
426466.052,568511.883,0.000
426466.052,568516.883,0.000
426466.052,568521.883,0.000
426466.052,568526.883,0.000
426466.052,568531.883,0.000
426466.052,568536.883,0.000
426466.052,568541.883,0.000
426466.052,568546.883,0.000
426466.052,568551.883,0.000
426466.052,568556.883,0.000
426466.052,568576.883,0.000
426466.052,568581.883,0.000
426466.052,568586.883,0.000
426466.052,568591.883,0.000
426466.052,568596.883,0.000
426466.052,568601.883,0.000
426466.052,568606.883,0.000
426466.052,568611.883,0.000
426466.052,568616.883,0.000
426466.052,568621.883,0.000
426466.052,568626.883,0.000
426466.052,568631.883,0.000
426466.052,568636.883,0.000
426466.052,568641.883,0.000
426466.052,568646.883,0.000
426466.052,568651.883,0.001
426466.052,568656.883,0.001
426466.052,568661.883,0.001
426466.052,568666.883,0.001
426466.052,568671.883,0.001
426466.052,568676.883,0.002
426466.052,568691.883,0.001
426466.052,568696.883,0.024
426466.052,568701.883,0.054
426466.052,568706.883,0.084
426466.052,568711.883,0.114
426466.052,568716.883,0.144
426466.052,568721.883,0.114
426466.052,568726.883,0.064
426466.052,568731.883,0.014
426466.052,568736.883,0.001
426466.052,568741.883,0.000
426466.052,568746.883,0.000
426466.052,568751.883,0.000
426466.052,568756.883,0.000
426466.052,568761.883,0.000
426466.052,568766.883,0.000
426466.052,568771.883,0.000
426466.052,568796.883,0.001
426466.052,568801.883,0.001
426466.052,568806.883,0.001
426466.052,568811.883,0.001
426466.052,568816.883,0.001
426466.052,568821.883,0.002
426466.052,568826.883,0.002
426466.052,568831.883,0.002
426466.052,568836.883,0.001
426466.052,568841.883,0.001
426466.052,568846.883,0.014
426466.052,568851.883,0.054
426466.052,568856.883,0.104
426466.052,568861.883,0.104
426466.052,568866.883,0.084
426466.052,568871.883,0.054
426466.052,568876.883,0.034
426466.052,568881.883,0.104
426466.052,568886.883,0.324
426466.052,568891.883,0.384
426466.052,568896.883,0.414
426466.052,568901.883,0.444
426466.052,568906.883,0.414
426466.052,568911.883,0.334
426466.052,568916.883,0.254
426466.052,568921.883,0.124
426466.052,568926.883,0.001
426466.052,568931.883,0.001
426466.052,568936.883,0.000
426466.052,568941.883,0.001
426466.052,568946.883,0.000
426466.052,568951.883,0.000
426466.052,568956.883,0.000
426466.052,568961.883,0.000
426466.052,568966.883,0.001
426466.052,568971.883,0.000
426466.052,568976.883,0.000
426466.052,568981.883,0.940
426466.052,568986.883,1.020
426466.052,568991.883,1.060
426466.052,569006.883,1.180
426466.052,569011.883,1.220
426466.052,569016.883,1.250
426466.052,569021.883,1.290
426466.052,569026.883,1.340
426466.052,569031.883,1.450
426466.052,569036.883,1.550
426466.052,569041.883,1.660
426466.052,569046.883,1.770
426466.052,569061.883,0.000
426466.052,569066.883,0.000
426466.052,569071.883,0.000
426466.052,569076.883,0.000
426466.052,569081.883,0.000
426466.052,569086.883,0.000
426466.052,569091.883,0.000
426466.052,569096.883,0.000
426466.052,569101.883,0.000
426466.052,569106.883,0.000
426466.052,569111.883,0.000
426466.052,569116.883,0.000
426466.052,569121.883,0.000
426466.052,569126.883,0.008
426466.052,569131.883,0.005
426466.052,569136.883,0.004
426466.052,569141.883,0.003
426466.052,569146.883,0.003
426466.052,569151.883,0.005
426466.052,569156.883,0.003
426466.052,569161.883,0.002
426466.052,569166.883,0.003
426466.052,569171.883,0.004
426466.052,569176.883,0.005
426466.052,569181.883,0.005
426466.052,569186.883,0.006
426466.052,569191.883,0.006
426466.052,569196.883,0.008
426466.052,569206.883,0.001
426466.052,569211.883,0.002
426466.052,569216.883,0.004
426466.052,569221.883,0.005
426466.052,569226.883,0.006
426466.052,569231.883,0.006
426466.052,569236.883,0.007
426466.052,569241.883,0.008
426466.052,569246.883,0.008
426466.052,569251.883,0.008
426466.052,569256.883,0.008
426466.052,569261.883,0.008
426466.052,569266.883,0.008
426466.052,569271.883,0.008
426466.052,569276.883,0.008
426466.052,569281.883,0.008
426466.052,569286.883,0.008
426466.052,569291.883,0.008
426466.052,569296.883,0.008
426466.052,569301.883,0.008
426466.052,569306.883,0.008
426466.052,569311.883,0.008
426466.052,569316.883,0.008
426466.052,569321.883,0.008
426466.052,569326.883,0.007
426466.052,569331.883,0.019
426466.052,569336.883,0.058
426466.052,569341.883,0.068
426466.052,569346.883,0.008
426466.052,569351.883,0.000
426466.052,569356.883,0.000
426466.052,569361.883,0.000
426466.052,569366.883,0.000
426471.052,568321.883,0.000
426471.052,568331.883,0.000
426471.052,568336.883,0.000
426471.052,568346.883,0.000
426471.052,568351.883,0.000
426471.052,568356.883,0.000
426471.052,568361.883,0.000
426471.052,568366.883,0.000
426471.052,568371.883,0.000
426471.052,568376.883,0.000
426471.052,568381.883,0.000
426471.052,568386.883,0.000
426471.052,568391.883,0.000
426471.052,568396.883,0.000
426471.052,568401.883,0.000
426471.052,568406.883,0.000
426471.052,568411.883,0.000
426471.052,568416.883,0.000
426471.052,568421.883,0.000
426471.052,568426.883,0.000
426471.052,568431.883,0.000
426471.052,568436.883,0.000
426471.052,568441.883,0.000
426471.052,568446.883,0.000
426471.052,568451.883,0.000
426471.052,568456.883,0.000
426471.052,568461.883,0.000
426471.052,568466.883,0.000
426471.052,568471.883,0.000
426471.052,568476.883,0.000
426471.052,568481.883,0.000
426471.052,568486.883,0.000
426471.052,568491.883,0.000
426471.052,568496.883,0.000
426471.052,568501.883,0.000
426471.052,568506.883,0.000
426471.052,568511.883,0.000
426471.052,568516.883,0.000
426471.052,568521.883,0.000
426471.052,568526.883,0.000
426471.052,568531.883,0.000
426471.052,568536.883,0.000
426471.052,568541.883,0.000
426471.052,568546.883,0.000
426471.052,568551.883,0.000
426471.052,568556.883,0.000
426471.052,568566.883,0.000
426471.052,568586.883,0.000
426471.052,568591.883,0.000
426471.052,568596.883,0.000
426471.052,568601.883,0.000
426471.052,568606.883,0.000
426471.052,568611.883,0.000
426471.052,568616.883,0.000
426471.052,568621.883,0.000
426471.052,568626.883,0.000
426471.052,568631.883,0.000
426471.052,568636.883,0.000
426471.052,568641.883,0.000
426471.052,568646.883,0.000
426471.052,568651.883,0.001
426471.052,568656.883,0.001
426471.052,568661.883,0.001
426471.052,568666.883,0.001
426471.052,568671.883,0.001
426471.052,568676.883,0.002
426471.052,568691.883,0.064
426471.052,568696.883,0.094
426471.052,568701.883,0.124
426471.052,568706.883,0.154
426471.052,568711.883,0.000
426471.052,568716.883,0.074
426471.052,568721.883,0.000
426471.052,568726.883,0.000
426471.052,568731.883,0.000
426471.052,568736.883,0.000
426471.052,568741.883,0.000
426471.052,568746.883,0.000
426471.052,568761.883,0.000
426471.052,568766.883,0.000
426471.052,568771.883,0.000
426471.052,568776.883,0.000
426471.052,568781.883,0.000
426471.052,568786.883,0.000
426471.052,568791.883,0.000
426471.052,568796.883,0.001
426471.052,568801.883,0.002
426471.052,568806.883,0.002
426471.052,568811.883,0.004
426471.052,568831.883,0.002
426471.052,568836.883,0.003
426471.052,568841.883,0.004
426471.052,568846.883,0.024
426471.052,568851.883,0.074
426471.052,568856.883,0.114
426471.052,568861.883,0.164
426471.052,568866.883,0.204
426471.052,568871.883,0.194
426471.052,568876.883,0.174
426471.052,568901.883,0.444
426471.052,568906.883,0.474
426471.052,568911.883,0.404
426471.052,568916.883,0.324
426471.052,568921.883,0.184
426471.052,568926.883,0.034
426471.052,568931.883,0.001
426471.052,568936.883,0.001
426471.052,568941.883,0.000
426471.052,568946.883,0.000
426471.052,568951.883,0.000
426471.052,568956.883,0.000
426471.052,568961.883,0.000
426471.052,568966.883,0.000
426471.052,568971.883,0.000
426471.052,568976.883,0.000
426471.052,568981.883,0.930
426471.052,568986.883,0.980
426471.052,568991.883,1.020
426471.052,568996.883,1.050
426471.052,569001.883,1.090
426471.052,569006.883,1.130
426471.052,569011.883,1.170
426471.052,569016.883,1.210
426471.052,569021.883,1.250
426471.052,569026.883,1.280
426471.052,569031.883,1.380
426471.052,569036.883,1.490
426471.052,569041.883,1.600
426471.052,569046.883,1.700
426471.052,569051.883,0.145
426471.052,569071.883,0.000
426471.052,569076.883,0.000
426471.052,569081.883,0.000
426471.052,569086.883,0.000
426471.052,569091.883,0.000
426471.052,569096.883,0.000
426471.052,569101.883,0.000
426471.052,569106.883,0.000
426471.052,569111.883,0.000
426471.052,569116.883,0.000
426471.052,569121.883,0.000
426471.052,569126.883,0.041
426471.052,569136.883,0.001
426471.052,569141.883,0.002
426471.052,569146.883,0.002
426471.052,569151.883,0.006
426471.052,569161.883,0.001
426471.052,569166.883,0.002
426471.052,569171.883,0.002
426471.052,569176.883,0.002
426471.052,569181.883,0.001
426471.052,569186.883,0.001
426471.052,569191.883,0.001
426471.052,569196.883,0.005
426471.052,569206.883,0.002
426471.052,569211.883,0.003
426471.052,569216.883,0.004
426471.052,569221.883,0.005
426471.052,569226.883,0.006
426471.052,569231.883,0.007
426471.052,569236.883,0.008
426471.052,569241.883,0.008
426471.052,569246.883,0.008
426471.052,569251.883,0.008
426471.052,569256.883,0.008
426471.052,569261.883,0.008
426471.052,569266.883,0.008
426471.052,569271.883,0.008
426471.052,569276.883,0.008
426471.052,569281.883,0.008
426471.052,569286.883,0.008
426471.052,569291.883,0.008
426471.052,569296.883,0.008
426471.052,569301.883,0.008
426471.052,569306.883,0.007
426471.052,569311.883,0.007
426471.052,569316.883,0.008
426471.052,569321.883,0.007
426471.052,569326.883,0.007
426471.052,569331.883,0.007
426471.052,569336.883,0.031
426471.052,569341.883,0.029
426471.052,569346.883,0.000
426471.052,569351.883,0.000
426471.052,569356.883,0.000
426471.052,569361.883,0.000
426471.052,569366.883,0.000
426476.052,568321.883,0.000
426476.052,568326.883,0.000
426476.052,568331.883,0.000
426476.052,568336.883,0.000
426476.052,568351.883,0.000
426476.052,568356.883,0.000
426476.052,568361.883,0.000
426476.052,568366.883,0.000
426476.052,568371.883,0.000
426476.052,568376.883,0.000
426476.052,568381.883,0.000
426476.052,568386.883,0.000
426476.052,568391.883,0.000
426476.052,568396.883,0.000
426476.052,568401.883,0.000
426476.052,568406.883,0.000
426476.052,568411.883,0.000
426476.052,568416.883,0.000
426476.052,568421.883,0.000
426476.052,568426.883,0.000
426476.052,568431.883,0.000
426476.052,568436.883,0.000
426476.052,568441.883,0.000
426476.052,568446.883,0.000
426476.052,568451.883,0.000
426476.052,568456.883,0.000
426476.052,568461.883,0.000
426476.052,568466.883,0.000
426476.052,568471.883,0.000
426476.052,568476.883,0.000
426476.052,568481.883,0.000
426476.052,568486.883,0.000
426476.052,568491.883,0.000
426476.052,568496.883,0.000
426476.052,568501.883,0.000
426476.052,568506.883,0.000
426476.052,568511.883,0.000
426476.052,568516.883,0.000
426476.052,568521.883,0.000
426476.052,568526.883,0.000
426476.052,568531.883,0.000
426476.052,568536.883,0.000
426476.052,568541.883,0.000
426476.052,568546.883,0.000
426476.052,568551.883,0.000
426476.052,568566.883,0.000
426476.052,568571.883,0.000
426476.052,568576.883,0.000
426476.052,568581.883,0.000
426476.052,568586.883,0.000
426476.052,568591.883,0.000
426476.052,568601.883,0.000
426476.052,568606.883,0.000
426476.052,568611.883,0.000
426476.052,568616.883,0.000
426476.052,568621.883,0.000
426476.052,568626.883,0.000
426476.052,568631.883,0.000
426476.052,568636.883,0.000
426476.052,568641.883,0.000
426476.052,568646.883,0.000
426476.052,568651.883,0.000
426476.052,568656.883,0.001
426476.052,568661.883,0.001
426476.052,568666.883,0.001
426476.052,568671.883,0.001
426476.052,568676.883,0.003
426476.052,568691.883,0.124
426476.052,568696.883,0.114
426476.052,568701.883,0.000
426476.052,568706.883,0.000
426476.052,568711.883,0.000
426476.052,568716.883,0.084
426476.052,568721.883,0.000
426476.052,568726.883,0.000
426476.052,568731.883,0.000
426476.052,568736.883,0.000
426476.052,568741.883,0.000
426476.052,568746.883,0.000
426476.052,568756.883,0.000
426476.052,568761.883,0.000
426476.052,568766.883,0.000
426476.052,568771.883,0.000
426476.052,568776.883,0.000
426476.052,568781.883,0.000
426476.052,568786.883,0.000
426476.052,568791.883,0.000
426476.052,568796.883,0.001
426476.052,568801.883,0.012
426476.052,568806.883,0.012
426476.052,568811.883,0.013
426476.052,568816.883,0.008
426476.052,568821.883,0.006
426476.052,568826.883,0.006
426476.052,568846.883,0.044
426476.052,568851.883,0.084
426476.052,568856.883,0.134
426476.052,568861.883,0.174
426476.052,568866.883,0.224
426476.052,568871.883,0.264
426476.052,568876.883,0.304
426476.052,568881.883,0.344
426476.052,568911.883,0.474
426476.052,568916.883,0.394
426476.052,568921.883,0.254
426476.052,568926.883,0.104
426476.052,568931.883,0.001
426476.052,568936.883,0.001
426476.052,568941.883,0.000
426476.052,568946.883,0.000
426476.052,568966.883,0.000
426476.052,568971.883,0.000
426476.052,568976.883,0.840
426476.052,568981.883,0.890
426476.052,568986.883,0.930
426476.052,568991.883,0.970
426476.052,568996.883,1.010
426476.052,569001.883,1.050
426476.052,569006.883,1.080
426476.052,569011.883,1.120
426476.052,569016.883,1.160
426476.052,569021.883,1.200
426476.052,569026.883,1.240
426476.052,569031.883,1.310
426476.052,569036.883,1.420
426476.052,569041.883,1.530
426476.052,569046.883,1.640
426476.052,569051.883,1.750
426476.052,569056.883,0.137
426476.052,569061.883,0.126
426476.052,569066.883,0.066
426476.052,569086.883,0.000
426476.052,569091.883,0.000
426476.052,569096.883,0.000
426476.052,569101.883,0.000
426476.052,569106.883,0.000
426476.052,569111.883,0.000
426476.052,569116.883,0.004
426476.052,569121.883,0.006
426476.052,569126.883,0.007
426476.052,569136.883,0.001
426476.052,569141.883,0.002
426476.052,569146.883,0.003
426476.052,569151.883,0.005
426476.052,569161.883,0.002
426476.052,569166.883,0.002
426476.052,569171.883,0.002
426476.052,569176.883,0.001
426476.052,569181.883,0.001
426476.052,569186.883,0.001
426476.052,569191.883,0.001
426476.052,569196.883,0.004
426476.052,569206.883,0.002
426476.052,569211.883,0.004
426476.052,569216.883,0.005
426476.052,569221.883,0.006
426476.052,569226.883,0.007
426476.052,569231.883,0.008
426476.052,569236.883,0.008
426476.052,569241.883,0.008
426476.052,569246.883,0.008
426476.052,569251.883,0.008
426476.052,569256.883,0.008
426476.052,569261.883,0.008
426476.052,569266.883,0.008
426476.052,569271.883,0.008
426476.052,569276.883,0.008
426476.052,569281.883,0.008
426476.052,569286.883,0.008
426476.052,569291.883,0.008
426476.052,569296.883,0.007
426476.052,569301.883,0.007
426476.052,569306.883,0.007
426476.052,569311.883,0.007
426476.052,569316.883,0.007
426476.052,569321.883,0.007
426476.052,569326.883,0.006
426476.052,569331.883,0.006
426476.052,569336.883,0.017
426476.052,569341.883,0.004
426476.052,569346.883,0.000
426476.052,569351.883,0.000
426476.052,569356.883,0.000
426476.052,569361.883,0.000
426476.052,569366.883,0.000
426481.052,568321.883,0.000
426481.052,568326.883,0.000
426481.052,568331.883,0.000
426481.052,568336.883,0.000
426481.052,568341.883,0.000
426481.052,568346.883,0.000
426481.052,568351.883,0.000
426481.052,568356.883,0.000
426481.052,568361.883,0.000
426481.052,568366.883,0.000
426481.052,568371.883,0.000
426481.052,568376.883,0.000
426481.052,568381.883,0.000
426481.052,568386.883,0.000
426481.052,568391.883,0.000
426481.052,568396.883,0.000
426481.052,568401.883,0.000
426481.052,568406.883,0.000
426481.052,568411.883,0.000
426481.052,568416.883,0.000
426481.052,568421.883,0.000
426481.052,568426.883,0.000
426481.052,568431.883,0.000
426481.052,568436.883,0.000
426481.052,568441.883,0.000
426481.052,568446.883,0.000
426481.052,568451.883,0.000
426481.052,568456.883,0.000
426481.052,568461.883,0.000
426481.052,568466.883,0.000
426481.052,568471.883,0.000
426481.052,568476.883,0.000
426481.052,568481.883,0.000
426481.052,568486.883,0.000
426481.052,568491.883,0.000
426481.052,568496.883,0.000
426481.052,568501.883,0.000
426481.052,568506.883,0.000
426481.052,568511.883,0.000
426481.052,568516.883,0.000
426481.052,568521.883,0.000
426481.052,568526.883,0.000
426481.052,568531.883,0.000
426481.052,568536.883,0.000
426481.052,568541.883,0.000
426481.052,568546.883,0.000
426481.052,568551.883,0.000
426481.052,568561.883,0.000
426481.052,568566.883,0.000
426481.052,568571.883,0.000
426481.052,568576.883,0.000
426481.052,568581.883,0.000
426481.052,568586.883,0.000
426481.052,568601.883,0.000
426481.052,568606.883,0.000
426481.052,568611.883,0.000
426481.052,568616.883,0.000
426481.052,568621.883,0.000
426481.052,568626.883,0.000
426481.052,568631.883,0.000
426481.052,568641.883,0.000
426481.052,568646.883,0.000
426481.052,568651.883,0.000
426481.052,568656.883,0.001
426481.052,568661.883,0.001
426481.052,568666.883,0.001
426481.052,568671.883,0.004
426481.052,568676.883,0.046
426481.052,568686.883,0.000
426481.052,568691.883,0.000
426481.052,568696.883,0.000
426481.052,568701.883,0.000
426481.052,568706.883,0.000
426481.052,568711.883,0.000
426481.052,568716.883,0.000
426481.052,568721.883,0.000
426481.052,568726.883,0.000
426481.052,568731.883,0.000
426481.052,568736.883,0.000
426481.052,568741.883,0.000
426481.052,568746.883,0.000
426481.052,568761.883,0.000
426481.052,568766.883,0.000
426481.052,568771.883,0.000
426481.052,568776.883,0.000
426481.052,568781.883,0.000
426481.052,568786.883,0.000
426481.052,568791.883,0.000
426481.052,568796.883,0.001
426481.052,568801.883,0.037
426481.052,568816.883,0.005
426481.052,568821.883,0.005
426481.052,568826.883,0.006
426481.052,568831.883,0.004
426481.052,568836.883,0.018
426481.052,568841.883,0.022
426481.052,568846.883,0.054
426481.052,568851.883,0.104
426481.052,568856.883,0.144
426481.052,568861.883,0.194
426481.052,568866.883,0.234
426481.052,568871.883,0.264
426481.052,568876.883,0.274
426481.052,568881.883,0.304
426481.052,568886.883,0.354
426481.052,568891.883,0.394
426481.052,568896.883,0.434
426481.052,568911.883,0.514
426481.052,568916.883,0.464
426481.052,568921.883,0.324
426481.052,568926.883,0.174
426481.052,568931.883,0.014
426481.052,568936.883,0.000
426481.052,568941.883,0.000
426481.052,568986.883,0.880
426481.052,568991.883,0.920
426481.052,568996.883,0.960
426481.052,569001.883,1.000
426481.052,569006.883,1.040
426481.052,569011.883,1.070
426481.052,569016.883,1.110
426481.052,569021.883,1.150
426481.052,569026.883,1.190
426481.052,569031.883,1.250
426481.052,569036.883,1.360
426481.052,569041.883,1.460
426481.052,569046.883,1.570
426481.052,569051.883,1.680
426481.052,569056.883,0.017
426481.052,569061.883,0.017
426481.052,569066.883,0.001
426481.052,569071.883,0.000
426481.052,569076.883,0.000
426481.052,569096.883,0.000
426481.052,569101.883,0.000
426481.052,569106.883,0.006
426481.052,569111.883,0.006
426481.052,569116.883,0.004
426481.052,569121.883,0.003
426481.052,569126.883,0.004
426481.052,569136.883,0.002
426481.052,569141.883,0.003
426481.052,569146.883,0.003
426481.052,569151.883,0.004
426481.052,569161.883,0.003
426481.052,569166.883,0.002
426481.052,569171.883,0.001
426481.052,569176.883,0.001
426481.052,569181.883,0.001
426481.052,569186.883,0.000
426481.052,569191.883,0.000
426481.052,569196.883,0.004
426481.052,569206.883,0.004
426481.052,569211.883,0.005
426481.052,569216.883,0.006
426481.052,569221.883,0.007
426481.052,569226.883,0.008
426481.052,569231.883,0.008
426481.052,569236.883,0.008
426481.052,569241.883,0.008
426481.052,569246.883,0.008
426481.052,569251.883,0.008
426481.052,569256.883,0.008
426481.052,569261.883,0.008
426481.052,569266.883,0.008
426481.052,569271.883,0.008
426481.052,569276.883,0.008
426481.052,569281.883,0.008
426481.052,569286.883,0.008
426481.052,569291.883,0.007
426481.052,569296.883,0.007
426481.052,569301.883,0.007
426481.052,569306.883,0.007
426481.052,569311.883,0.006
426481.052,569316.883,0.007
426481.052,569321.883,0.006
426481.052,569326.883,0.006
426481.052,569331.883,0.006
426481.052,569336.883,0.015
426481.052,569341.883,0.000
426481.052,569346.883,0.000
426481.052,569351.883,0.000
426481.052,569356.883,0.000
426481.052,569361.883,0.000
426481.052,569366.883,0.000
426486.052,568321.883,0.000
426486.052,568326.883,0.000
426486.052,568331.883,0.000
426486.052,568336.883,0.000
426486.052,568341.883,0.000
426486.052,568346.883,0.000
426486.052,568351.883,0.000
426486.052,568361.883,0.000
426486.052,568366.883,0.000
